local_datetime,settlementPeriod,imbalanceQuantityMAW
2020-12-02 11:00:00+00:00,23,885.0353
2020-12-02 11:30:00+00:00,24,598.8046
2020-12-02 12:00:00+00:00,25,766.3819
2020-12-02 12:30:00+00:00,26,181.1729
2020-12-02 13:00:00+00:00,27,7.9326
2020-12-02 13:30:00+00:00,28,202.3577
2020-12-02 14:00:00+00:00,29,592.969
2020-12-02 14:30:00+00:00,30,321.2281
2020-12-02 15:00:00+00:00,31,260.356
2020-12-02 15:30:00+00:00,32,77.0131
2020-12-02 16:00:00+00:00,33,-141.9103
2020-12-02 16:30:00+00:00,34,523.73
2020-12-02 17:00:00+00:00,35,-64.9145
2020-12-02 17:30:00+00:00,36,245.2783
2020-12-02 18:00:00+00:00,37,175.7686
2020-12-02 18:30:00+00:00,38,25.7091
2020-12-02 19:00:00+00:00,39,202.0141
2020-12-02 19:30:00+00:00,40,95.9709
2020-12-02 20:00:00+00:00,41,-121.4889
2020-12-02 20:30:00+00:00,42,210.0331
2020-12-02 21:00:00+00:00,43,-268.1091
2020-12-02 21:30:00+00:00,44,164.6882
2020-12-02 22:00:00+00:00,45,180.7607
2020-12-02 22:30:00+00:00,46,-130.3642
2020-12-02 23:00:00+00:00,47,-263.2142
2020-12-02 23:30:00+00:00,48,-213.9001
2020-12-03 00:00:00+00:00,1,-328.0229
2020-12-03 00:30:00+00:00,2,-164.8178
2020-12-03 01:00:00+00:00,3,-232.6168
2020-12-03 01:30:00+00:00,4,-28.3497
2020-12-03 02:00:00+00:00,5,186.3188
2020-12-03 02:30:00+00:00,6,448.6789
2020-12-03 03:00:00+00:00,7,717.1973
2020-12-03 03:30:00+00:00,8,512.3128
2020-12-03 04:00:00+00:00,9,222.6602
2020-12-03 04:30:00+00:00,10,-76.0724
2020-12-03 05:00:00+00:00,11,-92.2681
2020-12-03 05:30:00+00:00,12,-76.0183
2020-12-03 06:00:00+00:00,13,123.117
2020-12-03 06:30:00+00:00,14,244.2093
2020-12-03 07:00:00+00:00,15,-53.9127
2020-12-03 07:30:00+00:00,16,450.5227
2020-12-03 08:00:00+00:00,17,613.0502
2020-12-03 08:30:00+00:00,18,812.4719
2020-12-03 09:00:00+00:00,19,318.6803
2020-12-03 09:30:00+00:00,20,412.416
2020-12-03 10:00:00+00:00,21,282.2819
2020-12-03 10:30:00+00:00,22,43.5864
2020-12-03 11:00:00+00:00,23,-103.605
2020-12-03 11:30:00+00:00,24,148.67
2020-12-03 12:00:00+00:00,25,164.5312
2020-12-03 12:30:00+00:00,26,119.9331
2020-12-03 13:00:00+00:00,27,-140.2841
2020-12-03 13:30:00+00:00,28,-321.2578
2020-12-03 14:00:00+00:00,29,-344.8489
2020-12-03 14:30:00+00:00,30,218.2571
2020-12-03 15:00:00+00:00,31,-232.86
2020-12-03 15:30:00+00:00,32,71.2451
2020-12-03 16:00:00+00:00,33,39.8072
2020-12-03 16:30:00+00:00,34,-28.3028
2020-12-03 17:00:00+00:00,35,-297.3803
2020-12-03 17:30:00+00:00,36,-556.8011
2020-12-03 18:00:00+00:00,37,-352.5335
2020-12-03 18:30:00+00:00,38,-391.1037
2020-12-03 19:00:00+00:00,39,62.864
2020-12-03 19:30:00+00:00,40,135.0129
2020-12-03 20:00:00+00:00,41,580.038
2020-12-03 20:30:00+00:00,42,683.006
2020-12-03 21:00:00+00:00,43,551.6968
2020-12-03 21:30:00+00:00,44,229.8558
2020-12-03 22:00:00+00:00,45,141.7711
2020-12-03 22:30:00+00:00,46,-126.8584
2020-12-03 23:00:00+00:00,47,-60.0502
2020-12-03 23:30:00+00:00,48,-42.5638
2020-12-04 00:00:00+00:00,1,154.9552
2020-12-04 00:30:00+00:00,2,-9.6556
2020-12-04 01:00:00+00:00,3,206.2938
2020-12-04 01:30:00+00:00,4,124.4517
2020-12-04 02:00:00+00:00,5,-345.9823
2020-12-04 02:30:00+00:00,6,-275.5016
2020-12-04 03:00:00+00:00,7,-378.5702
2020-12-04 03:30:00+00:00,8,-717.257
2020-12-04 04:00:00+00:00,9,-383.7414
2020-12-04 04:30:00+00:00,10,-584.7835
2020-12-04 05:00:00+00:00,11,-421.1743
2020-12-04 05:30:00+00:00,12,-405.5556
2020-12-04 06:00:00+00:00,13,114.2213
2020-12-04 06:30:00+00:00,14,239.2593
2020-12-04 07:00:00+00:00,15,-89.9514
2020-12-04 07:30:00+00:00,16,296.4756
2020-12-04 08:00:00+00:00,17,281.0748
2020-12-04 08:30:00+00:00,18,694.5492
2020-12-04 09:00:00+00:00,19,488.1753
2020-12-04 09:30:00+00:00,20,525.0001
2020-12-04 10:00:00+00:00,21,902.9931
2020-12-04 10:30:00+00:00,22,1109.1874
2020-12-04 11:00:00+00:00,23,1041.9531
2020-12-04 11:30:00+00:00,24,850.2851
2020-12-04 12:00:00+00:00,25,640.0776
2020-12-04 12:30:00+00:00,26,455.7526
2020-12-04 13:00:00+00:00,27,126.3715
2020-12-04 13:30:00+00:00,28,-231.0682
2020-12-04 14:00:00+00:00,29,-207.332
2020-12-04 14:30:00+00:00,30,-230.2249
2020-12-04 15:00:00+00:00,31,-18.1983
2020-12-04 15:30:00+00:00,32,-44.5367
2020-12-04 16:00:00+00:00,33,-181.7387
2020-12-04 16:30:00+00:00,34,-151.1334
2020-12-04 17:00:00+00:00,35,-101.022
2020-12-04 17:30:00+00:00,36,-209.3507
2020-12-04 18:00:00+00:00,37,223.6926
2020-12-04 18:30:00+00:00,38,277.0713
2020-12-04 19:00:00+00:00,39,43.2049
2020-12-04 19:30:00+00:00,40,47.9348
2020-12-04 20:00:00+00:00,41,320.5345
2020-12-04 20:30:00+00:00,42,245.8336
2020-12-04 21:00:00+00:00,43,38.8717
2020-12-04 21:30:00+00:00,44,-215.1937
2020-12-04 22:00:00+00:00,45,-61.1794
2020-12-04 22:30:00+00:00,46,-165.7631
2020-12-04 23:00:00+00:00,47,-541.3277
2020-12-04 23:30:00+00:00,48,-335.9125
2020-12-05 00:00:00+00:00,1,-547.3471
2020-12-05 00:30:00+00:00,2,-176.4487
2020-12-05 01:00:00+00:00,3,-507.1893
2020-12-05 01:30:00+00:00,4,-740.8538
2020-12-05 02:00:00+00:00,5,-532.942
2020-12-05 02:30:00+00:00,6,-526.9366
2020-12-05 03:00:00+00:00,7,-454.8886
2020-12-05 03:30:00+00:00,8,-484.5391
2020-12-05 04:00:00+00:00,9,-584.4702
2020-12-05 04:30:00+00:00,10,-664.1644
2020-12-05 05:00:00+00:00,11,-136.8463
2020-12-05 05:30:00+00:00,12,150.7358
2020-12-05 06:00:00+00:00,13,49.6139
2020-12-05 06:30:00+00:00,14,-598.8937
2020-12-05 07:00:00+00:00,15,-79.327
2020-12-05 07:30:00+00:00,16,-333.6801
2020-12-05 08:00:00+00:00,17,-38.0695
2020-12-05 08:30:00+00:00,18,166.4077
2020-12-05 09:00:00+00:00,19,67.5762
2020-12-05 09:30:00+00:00,20,239.1539
2020-12-05 10:00:00+00:00,21,21.1402
2020-12-05 10:30:00+00:00,22,226.2058
2020-12-05 11:00:00+00:00,23,-70.6796
2020-12-05 11:30:00+00:00,24,-1.3504
2020-12-05 12:00:00+00:00,25,-102.4572
2020-12-05 12:30:00+00:00,26,-147.3643
2020-12-05 13:00:00+00:00,27,-108.454
2020-12-05 13:30:00+00:00,28,-258.7228
2020-12-05 14:00:00+00:00,29,165.2846
2020-12-05 14:30:00+00:00,30,0.9773
2020-12-05 15:00:00+00:00,31,-93.8356
2020-12-05 15:30:00+00:00,32,-119.9964
2020-12-05 16:00:00+00:00,33,-376.7412
2020-12-05 16:30:00+00:00,34,4.6223
2020-12-05 17:00:00+00:00,35,-244.9891
2020-12-05 17:30:00+00:00,36,14.7444
2020-12-05 18:00:00+00:00,37,3.8138
2020-12-05 18:30:00+00:00,38,26.0834
2020-12-05 19:00:00+00:00,39,243.3952
2020-12-05 19:30:00+00:00,40,94.5611
2020-12-05 20:00:00+00:00,41,187.4252
2020-12-05 20:30:00+00:00,42,136.875
2020-12-05 21:00:00+00:00,43,242.2095
2020-12-05 21:30:00+00:00,44,103.182
2020-12-05 22:00:00+00:00,45,171.2958
2020-12-05 22:30:00+00:00,46,-119.2191
2020-12-05 23:00:00+00:00,47,-257.6354
2020-12-05 23:30:00+00:00,48,-131.7061
2020-12-06 00:00:00+00:00,1,49.2536
2020-12-06 00:30:00+00:00,2,-15.759
2020-12-06 01:00:00+00:00,3,86.9717
2020-12-06 01:30:00+00:00,4,-123.144
2020-12-06 02:00:00+00:00,5,-189.0619
2020-12-06 02:30:00+00:00,6,-114.7712
2020-12-06 03:00:00+00:00,7,-123.9532
2020-12-06 03:30:00+00:00,8,-322.9207
2020-12-06 04:00:00+00:00,9,-239.4735
2020-12-06 04:30:00+00:00,10,-212.3293
2020-12-06 05:00:00+00:00,11,-110.6499
2020-12-06 05:30:00+00:00,12,-156.7199
2020-12-06 06:00:00+00:00,13,-28.4554
2020-12-06 06:30:00+00:00,14,-375.4382
2020-12-06 07:00:00+00:00,15,-220.9913
2020-12-06 07:30:00+00:00,16,-273.4287
2020-12-06 08:00:00+00:00,17,-298.1206
2020-12-06 08:30:00+00:00,18,62.0003
2020-12-06 09:00:00+00:00,19,-148.1697
2020-12-06 09:30:00+00:00,20,137.5989
2020-12-06 10:00:00+00:00,21,-53.2573
2020-12-06 10:30:00+00:00,22,18.7194
2020-12-06 11:00:00+00:00,23,-196.9849
2020-12-06 11:30:00+00:00,24,-270.833
2020-12-06 12:00:00+00:00,25,44.5121
2020-12-06 12:30:00+00:00,26,23.5235
2020-12-06 13:00:00+00:00,27,-8.53
2020-12-06 13:30:00+00:00,28,-41.1371
2020-12-06 14:00:00+00:00,29,-60.6038
2020-12-06 14:30:00+00:00,30,125.6699
2020-12-06 15:00:00+00:00,31,-61.4609
2020-12-06 15:30:00+00:00,32,-234.128
2020-12-06 16:00:00+00:00,33,81.0685
2020-12-06 16:30:00+00:00,34,521.1284
2020-12-06 17:00:00+00:00,35,626.0561
2020-12-06 17:30:00+00:00,36,477.9916
2020-12-06 18:00:00+00:00,37,-53.55
2020-12-06 18:30:00+00:00,38,-229.4684
2020-12-06 19:00:00+00:00,39,65.1758
2020-12-06 19:30:00+00:00,40,-37.1284
2020-12-06 20:00:00+00:00,41,-89.3686
2020-12-06 20:30:00+00:00,42,-364.2387
2020-12-06 21:00:00+00:00,43,-22.9346
2020-12-06 21:30:00+00:00,44,-69.8612
2020-12-06 22:00:00+00:00,45,132.4953
2020-12-06 22:30:00+00:00,46,-56.5514
2020-12-06 23:00:00+00:00,47,-179.3036
2020-12-06 23:30:00+00:00,48,-107.4745
2020-12-07 00:00:00+00:00,1,-12.5567
2020-12-07 00:30:00+00:00,2,123.3547
2020-12-07 01:00:00+00:00,3,161.7507
2020-12-07 01:30:00+00:00,4,-49.5404
2020-12-07 02:00:00+00:00,5,-133.9018
2020-12-07 02:30:00+00:00,6,-214.6444
2020-12-07 03:00:00+00:00,7,124.5041
2020-12-07 03:30:00+00:00,8,90.8092
2020-12-07 04:00:00+00:00,9,51.3676
2020-12-07 04:30:00+00:00,10,50.7477
2020-12-07 05:00:00+00:00,11,27.3108
2020-12-07 05:30:00+00:00,12,-17.636
2020-12-07 06:00:00+00:00,13,521.3847
2020-12-07 06:30:00+00:00,14,81.6393
2020-12-07 07:00:00+00:00,15,-70.313
2020-12-07 07:30:00+00:00,16,250.2788
2020-12-07 08:00:00+00:00,17,401.7466
2020-12-07 08:30:00+00:00,18,650.0804
2020-12-07 09:00:00+00:00,19,1074.375
2020-12-07 09:30:00+00:00,20,1042.3552
2020-12-07 10:00:00+00:00,21,862.5882
2020-12-07 10:30:00+00:00,22,906.325
2020-12-07 11:00:00+00:00,23,857.4589
2020-12-07 11:30:00+00:00,24,729.5159
2020-12-07 12:00:00+00:00,25,644.7314
2020-12-07 12:30:00+00:00,26,496.7702
2020-12-07 13:00:00+00:00,27,428.8254
2020-12-07 13:30:00+00:00,28,113.6931
2020-12-07 14:00:00+00:00,29,-78.1346
2020-12-07 14:30:00+00:00,30,-304.8351
2020-12-07 15:00:00+00:00,31,-308.9853
2020-12-07 15:30:00+00:00,32,47.699
2020-12-07 16:00:00+00:00,33,-295.4661
2020-12-07 16:30:00+00:00,34,-100.8383
2020-12-07 17:00:00+00:00,35,-68.3725
2020-12-07 17:30:00+00:00,36,-303.1114
2020-12-07 18:00:00+00:00,37,-111.5036
2020-12-07 18:30:00+00:00,38,-28.8162
2020-12-07 19:00:00+00:00,39,117.6665
2020-12-07 19:30:00+00:00,40,-350.248
2020-12-07 20:00:00+00:00,41,57.7454
2020-12-07 20:30:00+00:00,42,-83.2858
2020-12-07 21:00:00+00:00,43,139.1707
2020-12-07 21:30:00+00:00,44,89.9417
2020-12-07 22:00:00+00:00,45,200.6972
2020-12-07 22:30:00+00:00,46,328.3517
2020-12-07 23:00:00+00:00,47,351.4241
2020-12-07 23:30:00+00:00,48,236.877
2020-12-08 00:00:00+00:00,1,-6.1564
2020-12-08 00:30:00+00:00,2,131.1337
2020-12-08 01:00:00+00:00,3,-64.6994
2020-12-08 01:30:00+00:00,4,-357.4129
2020-12-08 02:00:00+00:00,5,-362.4951
2020-12-08 02:30:00+00:00,6,-534.784
2020-12-08 03:00:00+00:00,7,-411.3158
2020-12-08 03:30:00+00:00,8,-648.3134
2020-12-08 04:00:00+00:00,9,-625.6508
2020-12-08 04:30:00+00:00,10,-490.5661
2020-12-08 05:00:00+00:00,11,-343.9621
2020-12-08 05:30:00+00:00,12,35.7094
2020-12-08 06:00:00+00:00,13,164.5194
2020-12-08 06:30:00+00:00,14,-139.0948
2020-12-08 07:00:00+00:00,15,-393.6146
2020-12-08 07:30:00+00:00,16,131.3505
2020-12-08 08:00:00+00:00,17,128.7958
2020-12-08 08:30:00+00:00,18,9.604
2020-12-08 09:00:00+00:00,19,-41.871
2020-12-08 09:30:00+00:00,20,11.1015
2020-12-08 10:00:00+00:00,21,247.7873
2020-12-08 10:30:00+00:00,22,83.9334
2020-12-08 11:00:00+00:00,23,-55.225
2020-12-08 11:30:00+00:00,24,-2.9068
2020-12-08 12:00:00+00:00,25,30.0218
2020-12-08 12:30:00+00:00,26,-22.3896
2020-12-08 13:00:00+00:00,27,283.4161
2020-12-08 13:30:00+00:00,28,297.9168
2020-12-08 14:00:00+00:00,29,347.7219
2020-12-08 14:30:00+00:00,30,308.267
2020-12-08 15:00:00+00:00,31,67.5318
2020-12-08 15:30:00+00:00,32,207.7874
2020-12-08 16:00:00+00:00,33,-389.1618
2020-12-08 16:30:00+00:00,34,-124.8151
2020-12-08 17:00:00+00:00,35,10.1876
2020-12-08 17:30:00+00:00,36,-80.5328
2020-12-08 18:00:00+00:00,37,82.1219
2020-12-08 18:30:00+00:00,38,-129.0874
2020-12-08 19:00:00+00:00,39,177.5309
2020-12-08 19:30:00+00:00,40,-45.0071
2020-12-08 20:00:00+00:00,41,-22.8713
2020-12-08 20:30:00+00:00,42,-179.8396
2020-12-08 21:00:00+00:00,43,-208.4668
2020-12-08 21:30:00+00:00,44,-290.2372
2020-12-08 22:00:00+00:00,45,-652.2875
2020-12-08 22:30:00+00:00,46,-623.2781
2020-12-08 23:00:00+00:00,47,-65.17
2020-12-08 23:30:00+00:00,48,322.3235
2020-12-09 00:00:00+00:00,1,344.2665
2020-12-09 00:30:00+00:00,2,295.9436
2020-12-09 01:00:00+00:00,3,197.7039
2020-12-09 01:30:00+00:00,4,-49.0945
2020-12-09 02:00:00+00:00,5,-10.2604
2020-12-09 02:30:00+00:00,6,-120.6542
2020-12-09 03:00:00+00:00,7,-274.614
2020-12-09 03:30:00+00:00,8,-302.3051
2020-12-09 04:00:00+00:00,9,-174.9143
2020-12-09 04:30:00+00:00,10,-68.4068
2020-12-09 05:00:00+00:00,11,-155.6549
2020-12-09 05:30:00+00:00,12,-574.7017
2020-12-09 06:00:00+00:00,13,-322.034
2020-12-09 06:30:00+00:00,14,-462.4371
2020-12-09 07:00:00+00:00,15,-176.0458
2020-12-09 07:30:00+00:00,16,174.2992
2020-12-09 08:00:00+00:00,17,-142.8031
2020-12-09 08:30:00+00:00,18,37.7608
2020-12-09 09:00:00+00:00,19,209.4211
2020-12-09 09:30:00+00:00,20,267.0443
2020-12-09 10:00:00+00:00,21,126.5681
2020-12-09 10:30:00+00:00,22,131.9478
2020-12-09 11:00:00+00:00,23,109.4566
2020-12-09 11:30:00+00:00,24,91.2851
2020-12-09 12:00:00+00:00,25,-57.81
2020-12-09 12:30:00+00:00,26,-80.4698
2020-12-09 13:00:00+00:00,27,128.6705
2020-12-09 13:30:00+00:00,28,-211.2671
2020-12-09 14:00:00+00:00,29,-154.488
2020-12-09 14:30:00+00:00,30,72.9322
2020-12-09 15:00:00+00:00,31,-104.4025
2020-12-09 15:30:00+00:00,32,26.9168
2020-12-09 16:00:00+00:00,33,48.103
2020-12-09 16:30:00+00:00,34,-148.3702
2020-12-09 17:00:00+00:00,35,-206.4917
2020-12-09 17:30:00+00:00,36,-598.8939
2020-12-09 18:00:00+00:00,37,-575.6286
2020-12-09 18:30:00+00:00,38,-636.3608
2020-12-09 19:00:00+00:00,39,-365.4131
2020-12-09 19:30:00+00:00,40,-312.4895
2020-12-09 20:00:00+00:00,41,-329.6367
2020-12-09 20:30:00+00:00,42,-80.7832
2020-12-09 21:00:00+00:00,43,-8.6831
2020-12-09 21:30:00+00:00,44,-533.547
2020-12-09 22:00:00+00:00,45,-666.1984
2020-12-09 22:30:00+00:00,46,-750.7585
2020-12-09 23:00:00+00:00,47,-785.8693
2020-12-09 23:30:00+00:00,48,-937.4323
2020-12-10 00:00:00+00:00,1,-955.022
2020-12-10 00:30:00+00:00,2,-671.8583
2020-12-10 01:00:00+00:00,3,-260.1231
2020-12-10 01:30:00+00:00,4,-175.6833
2020-12-10 02:00:00+00:00,5,-124.7202
2020-12-10 02:30:00+00:00,6,-253.2595
2020-12-10 03:00:00+00:00,7,-10.6997
2020-12-10 03:30:00+00:00,8,-89.3293
2020-12-10 04:00:00+00:00,9,-325.451
2020-12-10 04:30:00+00:00,10,-352.1834
2020-12-10 05:00:00+00:00,11,43.6046
2020-12-10 05:30:00+00:00,12,-72.9727
2020-12-10 06:00:00+00:00,13,141.3509
2020-12-10 06:30:00+00:00,14,-334.7531
2020-12-10 07:00:00+00:00,15,-223.8935
2020-12-10 07:30:00+00:00,16,55.1099
2020-12-10 08:00:00+00:00,17,4.248
2020-12-10 08:30:00+00:00,18,11.7972
2020-12-10 09:00:00+00:00,19,7.1622
2020-12-10 09:30:00+00:00,20,46.7199
2020-12-10 10:00:00+00:00,21,224.9125
2020-12-10 10:30:00+00:00,22,86.4674
2020-12-10 11:00:00+00:00,23,-127.4011
2020-12-10 11:30:00+00:00,24,-55.2417
2020-12-10 12:00:00+00:00,25,243.718
2020-12-10 12:30:00+00:00,26,184.6198
2020-12-10 13:00:00+00:00,27,114.16
2020-12-10 13:30:00+00:00,28,76.3616
2020-12-10 14:00:00+00:00,29,181.6226
2020-12-10 14:30:00+00:00,30,-81.7581
2020-12-10 15:00:00+00:00,31,-317.5539
2020-12-10 15:30:00+00:00,32,-298.6246
2020-12-10 16:00:00+00:00,33,-143.7878
2020-12-10 16:30:00+00:00,34,-266.5796
2020-12-10 17:00:00+00:00,35,-340.3048
2020-12-10 17:30:00+00:00,36,-266.9997
2020-12-10 18:00:00+00:00,37,-269.2591
2020-12-10 18:30:00+00:00,38,-153.9636
2020-12-10 19:00:00+00:00,39,-126.5495
2020-12-10 19:30:00+00:00,40,-274.7392
2020-12-10 20:00:00+00:00,41,-188.8667
2020-12-10 20:30:00+00:00,42,210.5121
2020-12-10 21:00:00+00:00,43,-178.8972
2020-12-10 21:30:00+00:00,44,-65.225
2020-12-10 22:00:00+00:00,45,-43.2642
2020-12-10 22:30:00+00:00,46,-321.4872
2020-12-10 23:00:00+00:00,47,-120.7798
2020-12-10 23:30:00+00:00,48,-615.6257
2020-12-11 00:00:00+00:00,1,-333.9752
2020-12-11 00:30:00+00:00,2,-149.9929
2020-12-11 01:00:00+00:00,3,-208.5387
2020-12-11 01:30:00+00:00,4,-272.3413
2020-12-11 02:00:00+00:00,5,41.9392
2020-12-11 02:30:00+00:00,6,175.7588
2020-12-11 03:00:00+00:00,7,-35.7594
2020-12-11 03:30:00+00:00,8,118.3391
2020-12-11 04:00:00+00:00,9,-186.5274
2020-12-11 04:30:00+00:00,10,-92.454
2020-12-11 05:00:00+00:00,11,-10.3156
2020-12-11 05:30:00+00:00,12,117.06
2020-12-11 06:00:00+00:00,13,751.9685
2020-12-11 06:30:00+00:00,14,105.6677
2020-12-11 07:00:00+00:00,15,-344.4173
2020-12-11 07:30:00+00:00,16,191.3288
2020-12-11 08:00:00+00:00,17,310.9287
2020-12-11 08:30:00+00:00,18,128.6552
2020-12-11 09:00:00+00:00,19,-353.6457
2020-12-11 09:30:00+00:00,20,-260.2144
2020-12-11 10:00:00+00:00,21,-283.2872
2020-12-11 10:30:00+00:00,22,-203.199
2020-12-11 11:00:00+00:00,23,92.8002
2020-12-11 11:30:00+00:00,24,188.4936
2020-12-11 12:00:00+00:00,25,130.0155
2020-12-11 12:30:00+00:00,26,120.1992
2020-12-11 13:00:00+00:00,27,196.1562
2020-12-11 13:30:00+00:00,28,-26.9568
2020-12-11 14:00:00+00:00,29,-195.6061
2020-12-11 14:30:00+00:00,30,-11.452
2020-12-11 15:00:00+00:00,31,-193.6716
2020-12-11 15:30:00+00:00,32,26.5999
2020-12-11 16:00:00+00:00,33,-304.3606
2020-12-11 16:30:00+00:00,34,193.6424
2020-12-11 17:00:00+00:00,35,169.7292
2020-12-11 17:30:00+00:00,36,164.2704
2020-12-11 18:00:00+00:00,37,223.8129
2020-12-11 18:30:00+00:00,38,96.5405
2020-12-11 19:00:00+00:00,39,363.2373
2020-12-11 19:30:00+00:00,40,216.2539
2020-12-11 20:00:00+00:00,41,164.7637
2020-12-11 20:30:00+00:00,42,274.04
2020-12-11 21:00:00+00:00,43,204.9871
2020-12-11 21:30:00+00:00,44,-39.6504
2020-12-11 22:00:00+00:00,45,65.3678
2020-12-11 22:30:00+00:00,46,210.7467
2020-12-11 23:00:00+00:00,47,447.3109
2020-12-11 23:30:00+00:00,48,471.5688
2020-12-12 00:00:00+00:00,1,234.5147
2020-12-12 00:30:00+00:00,2,558.921
2020-12-12 01:00:00+00:00,3,891.0866
2020-12-12 01:30:00+00:00,4,562.4514
2020-12-12 02:00:00+00:00,5,616.3056
2020-12-12 02:30:00+00:00,6,516.7238
2020-12-12 03:00:00+00:00,7,512.1283
2020-12-12 03:30:00+00:00,8,263.4719
2020-12-12 04:00:00+00:00,9,73.7417
2020-12-12 04:30:00+00:00,10,18.5917
2020-12-12 05:00:00+00:00,11,71.0444
2020-12-12 05:30:00+00:00,12,270.6719
2020-12-12 06:00:00+00:00,13,264.695
2020-12-12 06:30:00+00:00,14,149.0077
2020-12-12 07:00:00+00:00,15,-99.5991
2020-12-12 07:30:00+00:00,16,-133.6169
2020-12-12 08:00:00+00:00,17,-7.2081
2020-12-12 08:30:00+00:00,18,80.3793
2020-12-12 09:00:00+00:00,19,5.6259
2020-12-12 09:30:00+00:00,20,-76.9556
2020-12-12 10:00:00+00:00,21,-316.9839
2020-12-12 10:30:00+00:00,22,-190.8929
2020-12-12 11:00:00+00:00,23,14.0499
2020-12-12 11:30:00+00:00,24,96.4333
2020-12-12 12:00:00+00:00,25,183.5964
2020-12-12 12:30:00+00:00,26,274.5697
2020-12-12 13:00:00+00:00,27,187.9917
2020-12-12 13:30:00+00:00,28,91.8999
2020-12-12 14:00:00+00:00,29,91.6195
2020-12-12 14:30:00+00:00,30,-84.3445
2020-12-12 15:00:00+00:00,31,-188.2054
2020-12-12 15:30:00+00:00,32,-314.7917
2020-12-12 16:00:00+00:00,33,-107.8585
2020-12-12 16:30:00+00:00,34,-11.2926
2020-12-12 17:00:00+00:00,35,-40.3342
2020-12-12 17:30:00+00:00,36,9.3119
2020-12-12 18:00:00+00:00,37,385.3233
2020-12-12 18:30:00+00:00,38,317.9382
2020-12-12 19:00:00+00:00,39,123.5705
2020-12-12 19:30:00+00:00,40,155.1704
2020-12-12 20:00:00+00:00,41,263.9114
2020-12-12 20:30:00+00:00,42,145.1179
2020-12-12 21:00:00+00:00,43,17.7413
2020-12-12 21:30:00+00:00,44,130.7637
2020-12-12 22:00:00+00:00,45,-265.3583
2020-12-12 22:30:00+00:00,46,-386.6685
2020-12-12 23:00:00+00:00,47,8.3256
2020-12-12 23:30:00+00:00,48,226.7815
2020-12-13 00:00:00+00:00,1,165.7001
2020-12-13 00:30:00+00:00,2,392.0666
2020-12-13 01:00:00+00:00,3,22.6105
2020-12-13 01:30:00+00:00,4,-152.4758
2020-12-13 02:00:00+00:00,5,-312.0475
2020-12-13 02:30:00+00:00,6,-64.6183
2020-12-13 03:00:00+00:00,7,261.0952
2020-12-13 03:30:00+00:00,8,127.6802
2020-12-13 04:00:00+00:00,9,109.2953
2020-12-13 04:30:00+00:00,10,-216.5974
2020-12-13 05:00:00+00:00,11,-137.1588
2020-12-13 05:30:00+00:00,12,-179.9288
2020-12-13 06:00:00+00:00,13,-24.7568
2020-12-13 06:30:00+00:00,14,-12.8784
2020-12-13 07:00:00+00:00,15,75.4836
2020-12-13 07:30:00+00:00,16,-30.9485
2020-12-13 08:00:00+00:00,17,-54.4625
2020-12-13 08:30:00+00:00,18,240.5168
2020-12-13 09:00:00+00:00,19,41.8953
2020-12-13 09:30:00+00:00,20,-250.4735
2020-12-13 10:00:00+00:00,21,-47.4414
2020-12-13 10:30:00+00:00,22,12.2263
2020-12-13 11:00:00+00:00,23,169.8394
2020-12-13 11:30:00+00:00,24,449.2662
2020-12-13 12:00:00+00:00,25,671.3631
2020-12-13 12:30:00+00:00,26,597.0707
2020-12-13 13:00:00+00:00,27,731.5173
2020-12-13 13:30:00+00:00,28,480.226
2020-12-13 14:00:00+00:00,29,316.053
2020-12-13 14:30:00+00:00,30,137.8995
2020-12-13 15:00:00+00:00,31,317.1042
2020-12-13 15:30:00+00:00,32,87.5136
2020-12-13 16:00:00+00:00,33,364.5972
2020-12-13 16:30:00+00:00,34,303.5241
2020-12-13 17:00:00+00:00,35,179.0317
2020-12-13 17:30:00+00:00,36,111.2706
2020-12-13 18:00:00+00:00,37,99.15
2020-12-13 18:30:00+00:00,38,361.3634
2020-12-13 19:00:00+00:00,39,-196.7383
2020-12-13 19:30:00+00:00,40,-53.1591
2020-12-13 20:00:00+00:00,41,-5.0664
2020-12-13 20:30:00+00:00,42,187.8271
2020-12-13 21:00:00+00:00,43,-110.2436
2020-12-13 21:30:00+00:00,44,-307.1894
2020-12-13 22:00:00+00:00,45,-175.2698
2020-12-13 22:30:00+00:00,46,-617.4547
2020-12-13 23:00:00+00:00,47,-663.8494
2020-12-13 23:30:00+00:00,48,-511.915
2020-12-14 00:00:00+00:00,1,-26.0148
2020-12-14 00:30:00+00:00,2,228.2609
2020-12-14 01:00:00+00:00,3,260.1884
2020-12-14 01:30:00+00:00,4,-19.2443
2020-12-14 02:00:00+00:00,5,47.5617
2020-12-14 02:30:00+00:00,6,-17.8352
2020-12-14 03:00:00+00:00,7,-57.8782
2020-12-14 03:30:00+00:00,8,-306.1536
2020-12-14 04:00:00+00:00,9,-151.1421
2020-12-14 04:30:00+00:00,10,-157.0002
2020-12-14 05:00:00+00:00,11,247.2795
2020-12-14 05:30:00+00:00,12,222.9698
2020-12-14 06:00:00+00:00,13,-122.8439
2020-12-14 06:30:00+00:00,14,-122.054
2020-12-14 07:00:00+00:00,15,270.9539
2020-12-14 07:30:00+00:00,16,109.7226
2020-12-14 08:00:00+00:00,17,-123.7171
2020-12-14 08:30:00+00:00,18,-137.35
