local_datetime,settlementPeriod,quantity
2020-07-12 18:00:00+01:00,37,24257
2020-07-12 18:30:00+01:00,38,23597
2020-07-12 19:00:00+01:00,39,23130
2020-07-12 19:30:00+01:00,40,22768
2020-07-12 20:00:00+01:00,41,22629
2020-07-12 20:30:00+01:00,42,22346
2020-07-12 21:00:00+01:00,43,22292
2020-07-12 21:30:00+01:00,44,22516
2020-07-12 22:00:00+01:00,45,22684
2020-07-12 22:30:00+01:00,46,22776
2020-07-12 23:00:00+01:00,47,21356
2020-07-12 23:30:00+01:00,48,20104
2020-07-13 00:00:00+01:00,1,19844
2020-07-13 00:30:00+01:00,2,20051
2020-07-13 01:00:00+01:00,3,20529
2020-07-13 01:30:00+01:00,4,20618
2020-07-13 02:00:00+01:00,5,20710
2020-07-13 02:30:00+01:00,6,20824
2020-07-13 03:00:00+01:00,7,20918
2020-07-13 03:30:00+01:00,8,20974
2020-07-13 04:00:00+01:00,9,21030
2020-07-13 04:30:00+01:00,10,21061
2020-07-13 05:00:00+01:00,11,21969
2020-07-13 05:30:00+01:00,12,22831
2020-07-13 06:00:00+01:00,13,24608
2020-07-13 06:30:00+01:00,14,26738
2020-07-13 07:00:00+01:00,15,29710
2020-07-13 07:30:00+01:00,16,30346
2020-07-13 08:00:00+01:00,17,30847
2020-07-13 08:30:00+01:00,18,31380
2020-07-13 09:00:00+01:00,19,31908
2020-07-13 09:30:00+01:00,20,32512
2020-07-13 10:00:00+01:00,21,33014
2020-07-13 10:30:00+01:00,22,33408
2020-07-13 11:00:00+01:00,23,33626
2020-07-13 11:30:00+01:00,24,33801
2020-07-13 12:00:00+01:00,25,33894
2020-07-13 12:30:00+01:00,26,33904
2020-07-13 13:00:00+01:00,27,33767
2020-07-13 13:30:00+01:00,28,33664
2020-07-13 14:00:00+01:00,29,33473
2020-07-13 14:30:00+01:00,30,33273
2020-07-13 15:00:00+01:00,31,33093
2020-07-13 15:30:00+01:00,32,32857
2020-07-13 16:00:00+01:00,33,32898
2020-07-13 16:30:00+01:00,34,32947
2020-07-13 17:00:00+01:00,35,33141
2020-07-13 17:30:00+01:00,36,32814
2020-07-13 18:00:00+01:00,37,32336
2020-07-13 18:30:00+01:00,38,31806
2020-07-13 19:00:00+01:00,39,31489
2020-07-13 19:30:00+01:00,40,31255
2020-07-13 20:00:00+01:00,41,31073
2020-07-13 20:30:00+01:00,42,30733
2020-07-13 21:00:00+01:00,43,30417
2020-07-13 21:30:00+01:00,44,30253
2020-07-13 22:00:00+01:00,45,30126
2020-07-13 22:30:00+01:00,46,30122
2020-07-13 23:00:00+01:00,47,27033
2020-07-13 23:30:00+01:00,48,24186
2020-07-14 00:00:00+01:00,1,23733
2020-07-14 00:30:00+01:00,2,23788
2020-07-14 01:00:00+01:00,3,23283
2020-07-14 01:30:00+01:00,4,23028
2020-07-14 02:00:00+01:00,5,22959
2020-07-14 02:30:00+01:00,6,22915
2020-07-14 03:00:00+01:00,7,22859
2020-07-14 03:30:00+01:00,8,22837
2020-07-14 04:00:00+01:00,9,22983
2020-07-14 04:30:00+01:00,10,22942
2020-07-14 05:00:00+01:00,11,22932
2020-07-14 05:30:00+01:00,12,22970
2020-07-14 06:00:00+01:00,13,23475
2020-07-14 06:30:00+01:00,14,25419
2020-07-14 07:00:00+01:00,15,29339
2020-07-14 07:30:00+01:00,16,30453
2020-07-14 08:00:00+01:00,17,31566
2020-07-14 08:30:00+01:00,18,32509
2020-07-14 09:00:00+01:00,19,33198
2020-07-14 09:30:00+01:00,20,33743
2020-07-14 10:00:00+01:00,21,34099
2020-07-14 10:30:00+01:00,22,34269
2020-07-14 11:00:00+01:00,23,34239
2020-07-14 11:30:00+01:00,24,34189
2020-07-14 12:00:00+01:00,25,34042
2020-07-14 12:30:00+01:00,26,33853
2020-07-14 13:00:00+01:00,27,33498
2020-07-14 13:30:00+01:00,28,33135
2020-07-14 14:00:00+01:00,29,32855
2020-07-14 14:30:00+01:00,30,33022
2020-07-14 15:00:00+01:00,31,33423
2020-07-14 15:30:00+01:00,32,33361
2020-07-14 16:00:00+01:00,33,33175
2020-07-14 16:30:00+01:00,34,32835
2020-07-14 17:00:00+01:00,35,32492
2020-07-14 17:30:00+01:00,36,31977
2020-07-14 18:00:00+01:00,37,31409
2020-07-14 18:30:00+01:00,38,30883
2020-07-14 19:00:00+01:00,39,30369
2020-07-14 19:30:00+01:00,40,29869
2020-07-14 20:00:00+01:00,41,29398
2020-07-14 20:30:00+01:00,42,29024
2020-07-14 21:00:00+01:00,43,28706
2020-07-14 21:30:00+01:00,44,28567
2020-07-14 22:00:00+01:00,45,28405
2020-07-14 22:30:00+01:00,46,28145
2020-07-14 23:00:00+01:00,47,23755
2020-07-14 23:30:00+01:00,48,19882
2020-07-15 00:00:00+01:00,1,19469
2020-07-15 00:30:00+01:00,2,19436
2020-07-15 01:00:00+01:00,3,23549
2020-07-15 01:30:00+01:00,4,23483
2020-07-15 02:00:00+01:00,5,23384
2020-07-15 02:30:00+01:00,6,23285
2020-07-15 03:00:00+01:00,7,23193
2020-07-15 03:30:00+01:00,8,23230
2020-07-15 04:00:00+01:00,9,23259
2020-07-15 04:30:00+01:00,10,23570
2020-07-15 05:00:00+01:00,11,23979
2020-07-15 05:30:00+01:00,12,24741
2020-07-15 06:00:00+01:00,13,26560
2020-07-15 06:30:00+01:00,14,28718
2020-07-15 07:00:00+01:00,15,31789
2020-07-15 07:30:00+01:00,16,32577
2020-07-15 08:00:00+01:00,17,33008
2020-07-15 08:30:00+01:00,18,33415
2020-07-15 09:00:00+01:00,19,33834
2020-07-15 09:30:00+01:00,20,34230
2020-07-15 10:00:00+01:00,21,34598
2020-07-15 10:30:00+01:00,22,34944
2020-07-15 11:00:00+01:00,23,35324
2020-07-15 11:30:00+01:00,24,35735
2020-07-15 12:00:00+01:00,25,35896
2020-07-15 12:30:00+01:00,26,36131
2020-07-15 13:00:00+01:00,27,36282
2020-07-15 13:30:00+01:00,28,36439
2020-07-15 14:00:00+01:00,29,36463
2020-07-15 14:30:00+01:00,30,36516
2020-07-15 15:00:00+01:00,31,36612
2020-07-15 15:30:00+01:00,32,36641
2020-07-15 16:00:00+01:00,33,36717
2020-07-15 16:30:00+01:00,34,36556
2020-07-15 17:00:00+01:00,35,36432
2020-07-15 17:30:00+01:00,36,36129
2020-07-15 18:00:00+01:00,37,35734
2020-07-15 18:30:00+01:00,38,35396
2020-07-15 19:00:00+01:00,39,35000
2020-07-15 19:30:00+01:00,40,34729
2020-07-15 20:00:00+01:00,41,34511
2020-07-15 20:30:00+01:00,42,34290
2020-07-15 21:00:00+01:00,43,33994
2020-07-15 21:30:00+01:00,44,33474
2020-07-15 22:00:00+01:00,45,32845
2020-07-15 22:30:00+01:00,46,32015
2020-07-15 23:00:00+01:00,47,27146
2020-07-15 23:30:00+01:00,48,23254
2020-07-16 00:00:00+01:00,1,22183
2020-07-16 00:30:00+01:00,2,22306
2020-07-16 01:00:00+01:00,3,23983
2020-07-16 01:30:00+01:00,4,24037
2020-07-16 02:00:00+01:00,5,23645
2020-07-16 02:30:00+01:00,6,23083
2020-07-16 03:00:00+01:00,7,22852
2020-07-16 03:30:00+01:00,8,22945
2020-07-16 04:00:00+01:00,9,23415
2020-07-16 04:30:00+01:00,10,23161
2020-07-16 05:00:00+01:00,11,24417
2020-07-16 05:30:00+01:00,12,24797
2020-07-16 06:00:00+01:00,13,26909
2020-07-16 06:30:00+01:00,14,28397
2020-07-16 07:00:00+01:00,15,31391
2020-07-16 07:30:00+01:00,16,32797
2020-07-16 08:00:00+01:00,17,34460
2020-07-16 08:30:00+01:00,18,35505
2020-07-16 09:00:00+01:00,19,36236
2020-07-16 09:30:00+01:00,20,36629
2020-07-16 10:00:00+01:00,21,36844
2020-07-16 10:30:00+01:00,22,37176
2020-07-16 11:00:00+01:00,23,37433
2020-07-16 11:30:00+01:00,24,37782
2020-07-16 12:00:00+01:00,25,37958
2020-07-16 12:30:00+01:00,26,38118
2020-07-16 13:00:00+01:00,27,38191
2020-07-16 13:30:00+01:00,28,38243
2020-07-16 14:00:00+01:00,29,38056
2020-07-16 14:30:00+01:00,30,37876
2020-07-16 15:00:00+01:00,31,37670
2020-07-16 15:30:00+01:00,32,37476
2020-07-16 16:00:00+01:00,33,37339
2020-07-16 16:30:00+01:00,34,36971
2020-07-16 17:00:00+01:00,35,36671
2020-07-16 17:30:00+01:00,36,36085
2020-07-16 18:00:00+01:00,37,35623
2020-07-16 18:30:00+01:00,38,35002
2020-07-16 19:00:00+01:00,39,34256
2020-07-16 19:30:00+01:00,40,33685
2020-07-16 20:00:00+01:00,41,33042
2020-07-16 20:30:00+01:00,42,32716
2020-07-16 21:00:00+01:00,43,32523
2020-07-16 21:30:00+01:00,44,32466
2020-07-16 22:00:00+01:00,45,32014
2020-07-16 22:30:00+01:00,46,30201
2020-07-16 23:00:00+01:00,47,25177
2020-07-16 23:30:00+01:00,48,22020
2020-07-17 00:00:00+01:00,1,21588
2020-07-17 00:30:00+01:00,2,21646
2020-07-17 01:00:00+01:00,3,25220
2020-07-17 01:30:00+01:00,4,24972
2020-07-17 02:00:00+01:00,5,24448
2020-07-17 02:30:00+01:00,6,24177
2020-07-17 03:00:00+01:00,7,24089
2020-07-17 03:30:00+01:00,8,23967
2020-07-17 04:00:00+01:00,9,23882
2020-07-17 04:30:00+01:00,10,23890
2020-07-17 05:00:00+01:00,11,24210
2020-07-17 05:30:00+01:00,12,24929
2020-07-17 06:00:00+01:00,13,27442
2020-07-17 06:30:00+01:00,14,29443
2020-07-17 07:00:00+01:00,15,32101
2020-07-17 07:30:00+01:00,16,33227
2020-07-17 08:00:00+01:00,17,34354
2020-07-17 08:30:00+01:00,18,35218
2020-07-17 09:00:00+01:00,19,36045
2020-07-17 09:30:00+01:00,20,36786
2020-07-17 10:00:00+01:00,21,37512
2020-07-17 10:30:00+01:00,22,38046
2020-07-17 11:00:00+01:00,23,38204
2020-07-17 11:30:00+01:00,24,38490
2020-07-17 12:00:00+01:00,25,38664
2020-07-17 12:30:00+01:00,26,38779
2020-07-17 13:00:00+01:00,27,38710
2020-07-17 13:30:00+01:00,28,38571
2020-07-17 14:00:00+01:00,29,38295
2020-07-17 14:30:00+01:00,30,37960
2020-07-17 15:00:00+01:00,31,37425
2020-07-17 15:30:00+01:00,32,37047
2020-07-17 16:00:00+01:00,33,36589
2020-07-17 16:30:00+01:00,34,36057
2020-07-17 17:00:00+01:00,35,35690
2020-07-17 17:30:00+01:00,36,35049
2020-07-17 18:00:00+01:00,37,34550
2020-07-17 18:30:00+01:00,38,33961
2020-07-17 19:00:00+01:00,39,33386
2020-07-17 19:30:00+01:00,40,32941
2020-07-17 20:00:00+01:00,41,32459
2020-07-17 20:30:00+01:00,42,32069
2020-07-17 21:00:00+01:00,43,31503
2020-07-17 21:30:00+01:00,44,30843
2020-07-17 22:00:00+01:00,45,29846
2020-07-17 22:30:00+01:00,46,28344
2020-07-17 23:00:00+01:00,47,23253
2020-07-17 23:30:00+01:00,48,19531
2020-07-18 00:00:00+01:00,1,19310
2020-07-18 00:30:00+01:00,2,19102
2020-07-18 01:00:00+01:00,3,18326
2020-07-18 01:30:00+01:00,4,18301
2020-07-18 02:00:00+01:00,5,18257
2020-07-18 02:30:00+01:00,6,18200
2020-07-18 03:00:00+01:00,7,18124
2020-07-18 03:30:00+01:00,8,18031
2020-07-18 04:00:00+01:00,9,17993
2020-07-18 04:30:00+01:00,10,17942
2020-07-18 05:00:00+01:00,11,17998
2020-07-18 05:30:00+01:00,12,18172
2020-07-18 06:00:00+01:00,13,18449
2020-07-18 06:30:00+01:00,14,19077
2020-07-18 07:00:00+01:00,15,20577
2020-07-18 07:30:00+01:00,16,21297
2020-07-18 08:00:00+01:00,17,22170
2020-07-18 08:30:00+01:00,18,23128
2020-07-18 09:00:00+01:00,19,24507
2020-07-18 09:30:00+01:00,20,25485
2020-07-18 10:00:00+01:00,21,26218
2020-07-18 10:30:00+01:00,22,26859
2020-07-18 11:00:00+01:00,23,27368
2020-07-18 11:30:00+01:00,24,27830
2020-07-18 12:00:00+01:00,25,28114
2020-07-18 12:30:00+01:00,26,28221
2020-07-18 13:00:00+01:00,27,28179
2020-07-18 13:30:00+01:00,28,28040
2020-07-18 14:00:00+01:00,29,27803
2020-07-18 14:30:00+01:00,30,27448
2020-07-18 15:00:00+01:00,31,27078
2020-07-18 15:30:00+01:00,32,26732
2020-07-18 16:00:00+01:00,33,26513
2020-07-18 16:30:00+01:00,34,26298
2020-07-18 17:00:00+01:00,35,26313
2020-07-18 17:30:00+01:00,36,25832
2020-07-18 18:00:00+01:00,37,25078
2020-07-18 18:30:00+01:00,38,24148
2020-07-18 19:00:00+01:00,39,23296
2020-07-18 19:30:00+01:00,40,22674
2020-07-18 20:00:00+01:00,41,22235
2020-07-18 20:30:00+01:00,42,21832
2020-07-18 21:00:00+01:00,43,21566
2020-07-18 21:30:00+01:00,44,21425
2020-07-18 22:00:00+01:00,45,21048
2020-07-18 22:30:00+01:00,46,20808
2020-07-18 23:00:00+01:00,47,20118
2020-07-18 23:30:00+01:00,48,19092
2020-07-19 00:00:00+01:00,1,18505
2020-07-19 00:30:00+01:00,2,18248
2020-07-19 01:00:00+01:00,3,16858
2020-07-19 01:30:00+01:00,4,16945
2020-07-19 02:00:00+01:00,5,17047
2020-07-19 02:30:00+01:00,6,17176
2020-07-19 03:00:00+01:00,7,17250
2020-07-19 03:30:00+01:00,8,17287
2020-07-19 04:00:00+01:00,9,17320
2020-07-19 04:30:00+01:00,10,17312
2020-07-19 05:00:00+01:00,11,17330
2020-07-19 05:30:00+01:00,12,17427
2020-07-19 06:00:00+01:00,13,17684
2020-07-19 06:30:00+01:00,14,18221
2020-07-19 07:00:00+01:00,15,19125
2020-07-19 07:30:00+01:00,16,20017
2020-07-19 08:00:00+01:00,17,21158
2020-07-19 08:30:00+01:00,18,21890
2020-07-19 09:00:00+01:00,19,22623
2020-07-19 09:30:00+01:00,20,23235
2020-07-19 10:00:00+01:00,21,24009
2020-07-19 10:30:00+01:00,22,24694
2020-07-19 11:00:00+01:00,23,25066
2020-07-19 11:30:00+01:00,24,25377
2020-07-19 12:00:00+01:00,25,25647
2020-07-19 12:30:00+01:00,26,25887
2020-07-19 13:00:00+01:00,27,25924
2020-07-19 13:30:00+01:00,28,25959
2020-07-19 14:00:00+01:00,29,25904
2020-07-19 14:30:00+01:00,30,25766
2020-07-19 15:00:00+01:00,31,25640
2020-07-19 15:30:00+01:00,32,25558
2020-07-19 16:00:00+01:00,33,25434
2020-07-19 16:30:00+01:00,34,25788
2020-07-19 17:00:00+01:00,35,25872
2020-07-19 17:30:00+01:00,36,25842
2020-07-19 18:00:00+01:00,37,25490
2020-07-19 18:30:00+01:00,38,25004
2020-07-19 19:00:00+01:00,39,24561
2020-07-19 19:30:00+01:00,40,23962
2020-07-19 20:00:00+01:00,41,23378
2020-07-19 20:30:00+01:00,42,22924
2020-07-19 21:00:00+01:00,43,22189
2020-07-19 21:30:00+01:00,44,21805
2020-07-19 22:00:00+01:00,45,21557
2020-07-19 22:30:00+01:00,46,21142
2020-07-19 23:00:00+01:00,47,20096
2020-07-19 23:30:00+01:00,48,19604
2020-07-20 00:00:00+01:00,1,19538
2020-07-20 00:30:00+01:00,2,19448
2020-07-20 01:00:00+01:00,3,18336
2020-07-20 01:30:00+01:00,4,18321
2020-07-20 02:00:00+01:00,5,18294
2020-07-20 02:30:00+01:00,6,18268
2020-07-20 03:00:00+01:00,7,18234
2020-07-20 03:30:00+01:00,8,18235
2020-07-20 04:00:00+01:00,9,18329
2020-07-20 04:30:00+01:00,10,18532
2020-07-20 05:00:00+01:00,11,19140
2020-07-20 05:30:00+01:00,12,20466
2020-07-20 06:00:00+01:00,13,22801
2020-07-20 06:30:00+01:00,14,25610
2020-07-20 07:00:00+01:00,15,28849
2020-07-20 07:30:00+01:00,16,29909
2020-07-20 08:00:00+01:00,17,30879
2020-07-20 08:30:00+01:00,18,31782
2020-07-20 09:00:00+01:00,19,32446
2020-07-20 09:30:00+01:00,20,33109
2020-07-20 10:00:00+01:00,21,33757
2020-07-20 10:30:00+01:00,22,34559
2020-07-20 11:00:00+01:00,23,35100
2020-07-20 11:30:00+01:00,24,35288
2020-07-20 12:00:00+01:00,25,35376
2020-07-20 12:30:00+01:00,26,35358
2020-07-20 13:00:00+01:00,27,35238
2020-07-20 13:30:00+01:00,28,35082
2020-07-20 14:00:00+01:00,29,34958
2020-07-20 14:30:00+01:00,30,34936
2020-07-20 15:00:00+01:00,31,34773
2020-07-20 15:30:00+01:00,32,34652
2020-07-20 16:00:00+01:00,33,34436
2020-07-20 16:30:00+01:00,34,33981
2020-07-20 17:00:00+01:00,35,33798
2020-07-20 17:30:00+01:00,36,33202
2020-07-20 18:00:00+01:00,37,32639
2020-07-20 18:30:00+01:00,38,31885
2020-07-20 19:00:00+01:00,39,31226
2020-07-20 19:30:00+01:00,40,30461
2020-07-20 20:00:00+01:00,41,29781
2020-07-20 20:30:00+01:00,42,29350
2020-07-20 21:00:00+01:00,43,29031
2020-07-20 21:30:00+01:00,44,28852
2020-07-20 22:00:00+01:00,45,28596
2020-07-20 22:30:00+01:00,46,27845
2020-07-20 23:00:00+01:00,47,23163
2020-07-20 23:30:00+01:00,48,20256
2020-07-21 00:00:00+01:00,1,19854
2020-07-21 00:30:00+01:00,2,19845
2020-07-21 01:00:00+01:00,3,21080
2020-07-21 01:30:00+01:00,4,21034
2020-07-21 02:00:00+01:00,5,20432
2020-07-21 02:30:00+01:00,6,20345
2020-07-21 03:00:00+01:00,7,20394
2020-07-21 03:30:00+01:00,8,20651
2020-07-21 04:00:00+01:00,9,21411
2020-07-21 04:30:00+01:00,10,21455
2020-07-21 05:00:00+01:00,11,22581
2020-07-21 05:30:00+01:00,12,23501
2020-07-21 06:00:00+01:00,13,25652
2020-07-21 06:30:00+01:00,14,28274
2020-07-21 07:00:00+01:00,15,30953
2020-07-21 07:30:00+01:00,16,31732
2020-07-21 08:00:00+01:00,17,32661
2020-07-21 08:30:00+01:00,18,33511
2020-07-21 09:00:00+01:00,19,34137
2020-07-21 09:30:00+01:00,20,34688
2020-07-21 10:00:00+01:00,21,35006
2020-07-21 10:30:00+01:00,22,35199
2020-07-21 11:00:00+01:00,23,35325
2020-07-21 11:30:00+01:00,24,35336
2020-07-21 12:00:00+01:00,25,35258
2020-07-21 12:30:00+01:00,26,34965
2020-07-21 13:00:00+01:00,27,34650
2020-07-21 13:30:00+01:00,28,34351
2020-07-21 14:00:00+01:00,29,34089
2020-07-21 14:30:00+01:00,30,34002
2020-07-21 15:00:00+01:00,31,33780
2020-07-21 15:30:00+01:00,32,33501
2020-07-21 16:00:00+01:00,33,33251
2020-07-21 16:30:00+01:00,34,32838
2020-07-21 17:00:00+01:00,35,32699
2020-07-21 17:30:00+01:00,36,32027
2020-07-21 18:00:00+01:00,37,31349
2020-07-21 18:30:00+01:00,38,30699
2020-07-21 19:00:00+01:00,39,30195
2020-07-21 19:30:00+01:00,40,29597
2020-07-21 20:00:00+01:00,41,29170
2020-07-21 20:30:00+01:00,42,28822
2020-07-21 21:00:00+01:00,43,28563
2020-07-21 21:30:00+01:00,44,28427
2020-07-21 22:00:00+01:00,45,28129
2020-07-21 22:30:00+01:00,46,27705
2020-07-21 23:00:00+01:00,47,23717
2020-07-21 23:30:00+01:00,48,19721
2020-07-22 00:00:00+01:00,1,18228
2020-07-22 00:30:00+01:00,2,18199
2020-07-22 01:00:00+01:00,3,19795
2020-07-22 01:30:00+01:00,4,19568
2020-07-22 02:00:00+01:00,5,19151
2020-07-22 02:30:00+01:00,6,19199
2020-07-22 03:00:00+01:00,7,19314
2020-07-22 03:30:00+01:00,8,19529
2020-07-22 04:00:00+01:00,9,20157
2020-07-22 04:30:00+01:00,10,20446
2020-07-22 05:00:00+01:00,11,21899
2020-07-22 05:30:00+01:00,12,22369
2020-07-22 06:00:00+01:00,13,23522
2020-07-22 06:30:00+01:00,14,25744
2020-07-22 07:00:00+01:00,15,27835
2020-07-22 07:30:00+01:00,16,28551
2020-07-22 08:00:00+01:00,17,29315
2020-07-22 08:30:00+01:00,18,30024
2020-07-22 09:00:00+01:00,19,30726
2020-07-22 09:30:00+01:00,20,31385
2020-07-22 10:00:00+01:00,21,31666
2020-07-22 10:30:00+01:00,22,31831
2020-07-22 11:00:00+01:00,23,31939
2020-07-22 11:30:00+01:00,24,32309
2020-07-22 12:00:00+01:00,25,32764
2020-07-22 12:30:00+01:00,26,33280
2020-07-22 13:00:00+01:00,27,33392
2020-07-22 13:30:00+01:00,28,33481
2020-07-22 14:00:00+01:00,29,33372
2020-07-22 14:30:00+01:00,30,33335
2020-07-22 15:00:00+01:00,31,33027
2020-07-22 15:30:00+01:00,32,33037
2020-07-22 16:00:00+01:00,33,33459
2020-07-22 16:30:00+01:00,34,33308
2020-07-22 17:00:00+01:00,35,33176
2020-07-22 17:30:00+01:00,36,32832
2020-07-22 18:00:00+01:00,37,32651
2020-07-22 18:30:00+01:00,38,32084
2020-07-22 19:00:00+01:00,39,31668
2020-07-22 19:30:00+01:00,40,31162
2020-07-22 20:00:00+01:00,41,30949
2020-07-22 20:30:00+01:00,42,30471
2020-07-22 21:00:00+01:00,43,30309
2020-07-22 21:30:00+01:00,44,30317
2020-07-22 22:00:00+01:00,45,30088
2020-07-22 22:30:00+01:00,46,30001
2020-07-22 23:00:00+01:00,47,26986
2020-07-22 23:30:00+01:00,48,23982
2020-07-23 00:00:00+01:00,1,22868
2020-07-23 00:30:00+01:00,2,22768
2020-07-23 01:00:00+01:00,3,23825
2020-07-23 01:30:00+01:00,4,23514
2020-07-23 02:00:00+01:00,5,22915
2020-07-23 02:30:00+01:00,6,22703
2020-07-23 03:00:00+01:00,7,22272
2020-07-23 03:30:00+01:00,8,22137
2020-07-23 04:00:00+01:00,9,22437
2020-07-23 04:30:00+01:00,10,22589
2020-07-23 05:00:00+01:00,11,22866
2020-07-23 05:30:00+01:00,12,23160
2020-07-23 06:00:00+01:00,13,25115
2020-07-23 06:30:00+01:00,14,27296
2020-07-23 07:00:00+01:00,15,29491
2020-07-23 07:30:00+01:00,16,30019
2020-07-23 08:00:00+01:00,17,30470
2020-07-23 08:30:00+01:00,18,30798
2020-07-23 09:00:00+01:00,19,31247
2020-07-23 09:30:00+01:00,20,31834
2020-07-23 10:00:00+01:00,21,32098
2020-07-23 10:30:00+01:00,22,32387
2020-07-23 11:00:00+01:00,23,32643
2020-07-23 11:30:00+01:00,24,32887
2020-07-23 12:00:00+01:00,25,33081
2020-07-23 12:30:00+01:00,26,33156
2020-07-23 13:00:00+01:00,27,33193
2020-07-23 13:30:00+01:00,28,33273
2020-07-23 14:00:00+01:00,29,33252
2020-07-23 14:30:00+01:00,30,33171
2020-07-23 15:00:00+01:00,31,32913
2020-07-23 15:30:00+01:00,32,32716
2020-07-23 16:00:00+01:00,33,32676
2020-07-23 16:30:00+01:00,34,32536
2020-07-23 17:00:00+01:00,35,32643
2020-07-23 17:30:00+01:00,36,32553
2020-07-23 18:00:00+01:00,37,33101
2020-07-23 18:30:00+01:00,38,32736
2020-07-23 19:00:00+01:00,39,32258
2020-07-23 19:30:00+01:00,40,31617
2020-07-23 20:00:00+01:00,41,30679
2020-07-23 20:30:00+01:00,42,30210
2020-07-23 21:00:00+01:00,43,29738
2020-07-23 21:30:00+01:00,44,29189
2020-07-23 22:00:00+01:00,45,28686
2020-07-23 22:30:00+01:00,46,28515
2020-07-23 23:00:00+01:00,47,24583
2020-07-23 23:30:00+01:00,48,21601
2020-07-24 00:00:00+01:00,1,21102
2020-07-24 00:30:00+01:00,2,20942
2020-07-24 01:00:00+01:00,3,21198
2020-07-24 01:30:00+01:00,4,20879
2020-07-24 02:00:00+01:00,5,19838
2020-07-24 02:30:00+01:00,6,19451
2020-07-24 03:00:00+01:00,7,19400
2020-07-24 03:30:00+01:00,8,19305
2020-07-24 04:00:00+01:00,9,19834
2020-07-24 04:30:00+01:00,10,19924
2020-07-24 05:00:00+01:00,11,21260
2020-07-24 05:30:00+01:00,12,21604
2020-07-24 06:00:00+01:00,13,23085
2020-07-24 06:30:00+01:00,14,24736
2020-07-24 07:00:00+01:00,15,26612
2020-07-24 07:30:00+01:00,16,27129
2020-07-24 08:00:00+01:00,17,27727
2020-07-24 08:30:00+01:00,18,28194
2020-07-24 09:00:00+01:00,19,28554
2020-07-24 09:30:00+01:00,20,28914
2020-07-24 10:00:00+01:00,21,29198
2020-07-24 10:30:00+01:00,22,29509
2020-07-24 11:00:00+01:00,23,29762
2020-07-24 11:30:00+01:00,24,29993
2020-07-24 12:00:00+01:00,25,30241
2020-07-24 12:30:00+01:00,26,30463
2020-07-24 13:00:00+01:00,27,30521
2020-07-24 13:30:00+01:00,28,30598
2020-07-24 14:00:00+01:00,29,30518
2020-07-24 14:30:00+01:00,30,30451
2020-07-24 15:00:00+01:00,31,30554
2020-07-24 15:30:00+01:00,32,30565
2020-07-24 16:00:00+01:00,33,30459
2020-07-24 16:30:00+01:00,34,30502
2020-07-24 17:00:00+01:00,35,30473
2020-07-24 17:30:00+01:00,36,30191
2020-07-24 18:00:00+01:00,37,29930
2020-07-24 18:30:00+01:00,38,29630
2020-07-24 19:00:00+01:00,39,29411
2020-07-24 19:30:00+01:00,40,29281
2020-07-24 20:00:00+01:00,41,29372
2020-07-24 20:30:00+01:00,42,29573
2020-07-24 21:00:00+01:00,43,29990
2020-07-24 21:30:00+01:00,44,30340
2020-07-24 22:00:00+01:00,45,30258
2020-07-24 22:30:00+01:00,46,28753
2020-07-24 23:00:00+01:00,47,23024
2020-07-24 23:30:00+01:00,48,18867
2020-07-25 00:00:00+01:00,1,17923
2020-07-25 00:30:00+01:00,2,17680
2020-07-25 01:00:00+01:00,3,19471
2020-07-25 01:30:00+01:00,4,19201
2020-07-25 02:00:00+01:00,5,19159
2020-07-25 02:30:00+01:00,6,19160
2020-07-25 03:00:00+01:00,7,19158
2020-07-25 03:30:00+01:00,8,19143
2020-07-25 04:00:00+01:00,9,19061
2020-07-25 04:30:00+01:00,10,18950
2020-07-25 05:00:00+01:00,11,18941
2020-07-25 05:30:00+01:00,12,18991
2020-07-25 06:00:00+01:00,13,19215
2020-07-25 06:30:00+01:00,14,19420
2020-07-25 07:00:00+01:00,15,20350
2020-07-25 07:30:00+01:00,16,20732
2020-07-25 08:00:00+01:00,17,21347
2020-07-25 08:30:00+01:00,18,22733
2020-07-25 09:00:00+01:00,19,23752
2020-07-25 09:30:00+01:00,20,24571
2020-07-25 10:00:00+01:00,21,24831
2020-07-25 10:30:00+01:00,22,25240
2020-07-25 11:00:00+01:00,23,25473
2020-07-25 11:30:00+01:00,24,25697
2020-07-25 12:00:00+01:00,25,25774
2020-07-25 12:30:00+01:00,26,25785
2020-07-25 13:00:00+01:00,27,25635
2020-07-25 13:30:00+01:00,28,25529
2020-07-25 14:00:00+01:00,29,25402
2020-07-25 14:30:00+01:00,30,25177
2020-07-25 15:00:00+01:00,31,24871
2020-07-25 15:30:00+01:00,32,24690
2020-07-25 16:00:00+01:00,33,24647
2020-07-25 16:30:00+01:00,34,24737
2020-07-25 17:00:00+01:00,35,24585
2020-07-25 17:30:00+01:00,36,24160
2020-07-25 18:00:00+01:00,37,23622
2020-07-25 18:30:00+01:00,38,22967
2020-07-25 19:00:00+01:00,39,22639
2020-07-25 19:30:00+01:00,40,22454
2020-07-25 20:00:00+01:00,41,22097
2020-07-25 20:30:00+01:00,42,21538
2020-07-25 21:00:00+01:00,43,21139
2020-07-25 21:30:00+01:00,44,20642
2020-07-25 22:00:00+01:00,45,20169
2020-07-25 22:30:00+01:00,46,19210
2020-07-25 23:00:00+01:00,47,17614
