local_datetime,settlementPeriod,imbalancePriceAmountGBP
2021-11-13 15:00:00+00:00,31,118
2021-11-13 15:30:00+00:00,32,209
2021-11-13 16:00:00+00:00,33,209
2021-11-13 16:30:00+00:00,34,251
2021-11-13 17:00:00+00:00,35,209
2021-11-13 17:30:00+00:00,36,209
2021-11-13 18:00:00+00:00,37,209
2021-11-13 18:30:00+00:00,38,247.50009
2021-11-13 19:00:00+00:00,39,248
2021-11-13 19:30:00+00:00,40,204
2021-11-13 20:00:00+00:00,41,225
2021-11-13 20:30:00+00:00,42,191
2021-11-13 21:00:00+00:00,43,190
2021-11-13 21:30:00+00:00,44,122
2021-11-13 22:00:00+00:00,45,120.1
2021-11-13 22:30:00+00:00,46,121.05
2021-11-13 23:00:00+00:00,47,121.15
2021-11-13 23:30:00+00:00,48,189
2021-11-14 00:00:00+00:00,1,173.5
2021-11-14 00:30:00+00:00,2,121.1
2021-11-14 01:00:00+00:00,3,121.1
2021-11-14 01:30:00+00:00,4,166.75
2021-11-14 02:00:00+00:00,5,171.22
2021-11-14 02:30:00+00:00,6,157.22
2021-11-14 03:00:00+00:00,7,220
2021-11-14 03:30:00+00:00,8,220
2021-11-14 04:00:00+00:00,9,225
2021-11-14 04:30:00+00:00,10,225
2021-11-14 05:00:00+00:00,11,220
2021-11-14 05:30:00+00:00,12,165.09
2021-11-14 06:00:00+00:00,13,74
2021-11-14 06:30:00+00:00,14,98
2021-11-14 07:00:00+00:00,15,189
2021-11-14 07:30:00+00:00,16,189
2021-11-14 08:00:00+00:00,17,110
2021-11-14 08:30:00+00:00,18,98.1
2021-11-14 09:00:00+00:00,19,101
2021-11-14 09:30:00+00:00,20,110
2021-11-14 10:00:00+00:00,21,100.2
2021-11-14 10:30:00+00:00,22,100.2
2021-11-14 11:00:00+00:00,23,45.38
2021-11-14 11:30:00+00:00,24,100.2
2021-11-14 12:00:00+00:00,25,188.9
2021-11-14 12:30:00+00:00,26,209
2021-11-14 13:00:00+00:00,27,113
2021-11-14 13:30:00+00:00,28,113.1
2021-11-14 14:00:00+00:00,29,113.1
2021-11-14 14:30:00+00:00,30,113.1
2021-11-14 15:00:00+00:00,31,113.1
2021-11-14 15:30:00+00:00,32,113.1
2021-11-14 16:00:00+00:00,33,180
2021-11-14 16:30:00+00:00,34,230
2021-11-14 17:00:00+00:00,35,117.67
2021-11-14 17:30:00+00:00,36,115
2021-11-14 18:00:00+00:00,37,230
2021-11-14 18:30:00+00:00,38,115
2021-11-14 19:00:00+00:00,39,118.1
2021-11-14 19:30:00+00:00,40,115.1
2021-11-14 20:00:00+00:00,41,118.1
2021-11-14 20:30:00+00:00,42,118.1
2021-11-14 21:00:00+00:00,43,118.2
2021-11-14 21:30:00+00:00,44,118.2
2021-11-14 22:00:00+00:00,45,185
2021-11-14 22:30:00+00:00,46,185
2021-11-14 23:00:00+00:00,47,70
2021-11-14 23:30:00+00:00,48,50
2021-11-15 00:00:00+00:00,1,-44
2021-11-15 00:30:00+00:00,2,85
2021-11-15 01:00:00+00:00,3,115
2021-11-15 01:30:00+00:00,4,118.2
2021-11-15 02:00:00+00:00,5,85
2021-11-15 02:30:00+00:00,6,118.2
2021-11-15 03:00:00+00:00,7,75
2021-11-15 03:30:00+00:00,8,75
2021-11-15 04:00:00+00:00,9,76.562
2021-11-15 04:30:00+00:00,10,85
2021-11-15 05:00:00+00:00,11,111
2021-11-15 05:30:00+00:00,12,119
2021-11-15 06:00:00+00:00,13,85
2021-11-15 06:30:00+00:00,14,2
2021-11-15 07:00:00+00:00,15,119.05
2021-11-15 07:30:00+00:00,16,240.98
2021-11-15 08:00:00+00:00,17,119
2021-11-15 08:30:00+00:00,18,244
2021-11-15 09:00:00+00:00,19,296.72
2021-11-15 09:30:00+00:00,20,295
2021-11-15 10:00:00+00:00,21,318.62
2021-11-15 10:30:00+00:00,22,119.5
2021-11-15 11:00:00+00:00,23,119.5
2021-11-15 11:30:00+00:00,24,119.5
2021-11-15 12:00:00+00:00,25,119.5
2021-11-15 12:30:00+00:00,26,119.5
2021-11-15 13:00:00+00:00,27,130
2021-11-15 13:30:00+00:00,28,130
2021-11-15 14:00:00+00:00,29,131.5
2021-11-15 14:30:00+00:00,30,131.5
2021-11-15 15:00:00+00:00,31,135
2021-11-15 15:30:00+00:00,32,140
2021-11-15 16:00:00+00:00,33,141
2021-11-15 16:30:00+00:00,34,147
2021-11-15 17:00:00+00:00,35,140
2021-11-15 17:30:00+00:00,36,133.5
2021-11-15 18:00:00+00:00,37,80
2021-11-15 18:30:00+00:00,38,100
2021-11-15 19:00:00+00:00,39,80
2021-11-15 19:30:00+00:00,40,102
2021-11-15 20:00:00+00:00,41,29.5
2021-11-15 20:30:00+00:00,42,90
2021-11-15 21:00:00+00:00,43,235
2021-11-15 21:30:00+00:00,44,131.5
2021-11-15 22:00:00+00:00,45,124.77693
2021-11-15 22:30:00+00:00,46,133
2021-11-15 23:00:00+00:00,47,131.5
2021-11-15 23:30:00+00:00,48,132.93
2021-11-16 00:00:00+00:00,1,199
2021-11-16 00:30:00+00:00,2,199
2021-11-16 01:00:00+00:00,3,199
2021-11-16 01:30:00+00:00,4,119.25
2021-11-16 02:00:00+00:00,5,85.16143
2021-11-16 02:30:00+00:00,6,199
2021-11-16 03:00:00+00:00,7,180
2021-11-16 03:30:00+00:00,8,81
2021-11-16 04:00:00+00:00,9,81
2021-11-16 04:30:00+00:00,10,81
2021-11-16 05:00:00+00:00,11,186.8
2021-11-16 05:30:00+00:00,12,131.6
2021-11-16 06:00:00+00:00,13,205
2021-11-16 06:30:00+00:00,14,101.3
2021-11-16 07:00:00+00:00,15,90
2021-11-16 07:30:00+00:00,16,40
2021-11-16 08:00:00+00:00,17,80
2021-11-16 08:30:00+00:00,18,111
2021-11-16 09:00:00+00:00,19,200
2021-11-16 09:30:00+00:00,20,122
2021-11-16 10:00:00+00:00,21,122
2021-11-16 10:30:00+00:00,22,122.1
2021-11-16 11:00:00+00:00,23,122.1
2021-11-16 11:30:00+00:00,24,228.46
2021-11-16 12:00:00+00:00,25,231.36
2021-11-16 12:30:00+00:00,26,230
2021-11-16 13:00:00+00:00,27,230
2021-11-16 13:30:00+00:00,28,230
2021-11-16 14:00:00+00:00,29,230
2021-11-16 14:30:00+00:00,30,200
2021-11-16 15:00:00+00:00,31,122
2021-11-16 15:30:00+00:00,32,127
2021-11-16 16:00:00+00:00,33,131
2021-11-16 16:30:00+00:00,34,271.938
2021-11-16 17:00:00+00:00,35,235.0008
2021-11-16 17:30:00+00:00,36,278.67947
2021-11-16 18:00:00+00:00,37,127.5
2021-11-16 18:30:00+00:00,38,131
2021-11-16 19:00:00+00:00,39,218.88
2021-11-16 19:30:00+00:00,40,221.48
2021-11-16 20:00:00+00:00,41,134
2021-11-16 20:30:00+00:00,42,191.89
2021-11-16 21:00:00+00:00,43,225
2021-11-16 21:30:00+00:00,44,131.5
2021-11-16 22:00:00+00:00,45,131
2021-11-16 22:30:00+00:00,46,154.7
2021-11-16 23:00:00+00:00,47,219
2021-11-16 23:30:00+00:00,48,215
2021-11-17 00:00:00+00:00,1,200
2021-11-17 00:30:00+00:00,2,200
2021-11-17 01:00:00+00:00,3,200
2021-11-17 01:30:00+00:00,4,172.06
2021-11-17 02:00:00+00:00,5,200
2021-11-17 02:30:00+00:00,6,218
2021-11-17 03:00:00+00:00,7,218
2021-11-17 03:30:00+00:00,8,215
2021-11-17 04:00:00+00:00,9,166.88
2021-11-17 04:30:00+00:00,10,0
2021-11-17 05:00:00+00:00,11,0
2021-11-17 05:30:00+00:00,12,0
2021-11-17 06:00:00+00:00,13,90
2021-11-17 06:30:00+00:00,14,210.6
2021-11-17 07:00:00+00:00,15,115
2021-11-17 07:30:00+00:00,16,122.25
2021-11-17 08:00:00+00:00,17,216.47012
2021-11-17 08:30:00+00:00,18,216.47012
2021-11-17 09:00:00+00:00,19,225
2021-11-17 09:30:00+00:00,20,225
2021-11-17 10:00:00+00:00,21,210.6
2021-11-17 10:30:00+00:00,22,122.5
2021-11-17 11:00:00+00:00,23,122.35
2021-11-17 11:30:00+00:00,24,122.35
2021-11-17 12:00:00+00:00,25,124
2021-11-17 12:30:00+00:00,26,124.02
2021-11-17 13:00:00+00:00,27,124.06
2021-11-17 13:30:00+00:00,28,125
2021-11-17 14:00:00+00:00,29,125
2021-11-17 14:30:00+00:00,30,125
2021-11-17 15:00:00+00:00,31,126.2
2021-11-17 15:30:00+00:00,32,279
2021-11-17 16:00:00+00:00,33,127
2021-11-17 16:30:00+00:00,34,279
2021-11-17 17:00:00+00:00,35,279
2021-11-17 17:30:00+00:00,36,279
2021-11-17 18:00:00+00:00,37,279
2021-11-17 18:30:00+00:00,38,128
2021-11-17 19:00:00+00:00,39,128.25
2021-11-17 19:30:00+00:00,40,128
2021-11-17 20:00:00+00:00,41,127.5
2021-11-17 20:30:00+00:00,42,127.5
2021-11-17 21:00:00+00:00,43,128
2021-11-17 21:30:00+00:00,44,12
2021-11-17 22:00:00+00:00,45,60
2021-11-17 22:30:00+00:00,46,0
2021-11-17 23:00:00+00:00,47,50
2021-11-17 23:30:00+00:00,48,86.49
2021-11-18 00:00:00+00:00,1,114.26
2021-11-18 00:30:00+00:00,2,214.9
2021-11-18 01:00:00+00:00,3,108.36
2021-11-18 01:30:00+00:00,4,87.41
2021-11-18 02:00:00+00:00,5,82.62
2021-11-18 02:30:00+00:00,6,74.57
2021-11-18 03:00:00+00:00,7,94.19
2021-11-18 03:30:00+00:00,8,92.14
2021-11-18 04:00:00+00:00,9,89.45
2021-11-18 04:30:00+00:00,10,92.12
2021-11-18 05:00:00+00:00,11,105.7
2021-11-18 05:30:00+00:00,12,50.1684
2021-11-18 06:00:00+00:00,13,214.85
2021-11-18 06:30:00+00:00,14,77.53
2021-11-18 07:00:00+00:00,15,110
2021-11-18 07:30:00+00:00,16,199
2021-11-18 08:00:00+00:00,17,142.89
2021-11-18 08:30:00+00:00,18,142.27
2021-11-18 09:00:00+00:00,19,151.23
2021-11-18 09:30:00+00:00,20,125
2021-11-18 10:00:00+00:00,21,80
2021-11-18 10:30:00+00:00,22,123
2021-11-18 11:00:00+00:00,23,123.1
2021-11-18 11:30:00+00:00,24,125
2021-11-18 12:00:00+00:00,25,224
2021-11-18 12:30:00+00:00,26,200
2021-11-18 13:00:00+00:00,27,124
2021-11-18 13:30:00+00:00,28,125
2021-11-18 14:00:00+00:00,29,149.2
2021-11-18 14:30:00+00:00,30,147.42
2021-11-18 15:00:00+00:00,31,166.55
2021-11-18 15:30:00+00:00,32,-56.58
2021-11-18 16:00:00+00:00,33,-54.95
2021-11-18 16:30:00+00:00,34,255
2021-11-18 17:00:00+00:00,35,249
2021-11-18 17:30:00+00:00,36,126
2021-11-18 18:00:00+00:00,37,249
2021-11-18 18:30:00+00:00,38,126
2021-11-18 19:00:00+00:00,39,126
2021-11-18 19:30:00+00:00,40,126
2021-11-18 20:00:00+00:00,41,127
2021-11-18 20:30:00+00:00,42,164.68
2021-11-18 21:00:00+00:00,43,215
2021-11-18 21:30:00+00:00,44,114.66
2021-11-18 22:00:00+00:00,45,50
2021-11-18 22:30:00+00:00,46,60
2021-11-18 23:00:00+00:00,47,50
2021-11-18 23:30:00+00:00,48,86.54
2021-11-19 00:00:00+00:00,1,91.27
2021-11-19 00:30:00+00:00,2,112.57
2021-11-19 01:00:00+00:00,3,116.65
2021-11-19 01:30:00+00:00,4,94.23
2021-11-19 02:00:00+00:00,5,172.46
2021-11-19 02:30:00+00:00,6,100.03
2021-11-19 03:00:00+00:00,7,101.89
2021-11-19 03:30:00+00:00,8,104.8
2021-11-19 04:00:00+00:00,9,200
2021-11-19 04:30:00+00:00,10,200
2021-11-19 05:00:00+00:00,11,215
2021-11-19 05:30:00+00:00,12,220
2021-11-19 06:00:00+00:00,13,224
2021-11-19 06:30:00+00:00,14,215
2021-11-19 07:00:00+00:00,15,56
2021-11-19 07:30:00+00:00,16,113.05
2021-11-19 08:00:00+00:00,17,88.23853
2021-11-19 08:30:00+00:00,18,113.05
2021-11-19 09:00:00+00:00,19,224.8
2021-11-19 09:30:00+00:00,20,230
2021-11-19 10:00:00+00:00,21,125
2021-11-19 10:30:00+00:00,22,115
2021-11-19 11:00:00+00:00,23,124
2021-11-19 11:30:00+00:00,24,125
2021-11-19 12:00:00+00:00,25,224.8
2021-11-19 12:30:00+00:00,26,235
2021-11-19 13:00:00+00:00,27,239
2021-11-19 13:30:00+00:00,28,239
2021-11-19 14:00:00+00:00,29,239
2021-11-19 14:30:00+00:00,30,255
2021-11-19 15:00:00+00:00,31,262
2021-11-19 15:30:00+00:00,32,264
2021-11-19 16:00:00+00:00,33,265
2021-11-19 16:30:00+00:00,34,270
2021-11-19 17:00:00+00:00,35,128.5
2021-11-19 17:30:00+00:00,36,131.65
2021-11-19 18:00:00+00:00,37,131.65
2021-11-19 18:30:00+00:00,38,50
2021-11-19 19:00:00+00:00,39,250
2021-11-19 19:30:00+00:00,40,128.5
2021-11-19 20:00:00+00:00,41,128.5
2021-11-19 20:30:00+00:00,42,230
2021-11-19 21:00:00+00:00,43,220
2021-11-19 21:30:00+00:00,44,220
2021-11-19 22:00:00+00:00,45,128.5
2021-11-19 22:30:00+00:00,46,125.7
2021-11-19 23:00:00+00:00,47,218
2021-11-19 23:30:00+00:00,48,218
2021-11-20 00:00:00+00:00,1,218
2021-11-20 00:30:00+00:00,2,218
2021-11-20 01:00:00+00:00,3,218
2021-11-20 01:30:00+00:00,4,218
2021-11-20 02:00:00+00:00,5,218
2021-11-20 02:30:00+00:00,6,214.5
2021-11-20 03:00:00+00:00,7,209
2021-11-20 03:30:00+00:00,8,3
2021-11-20 04:00:00+00:00,9,118.21
2021-11-20 04:30:00+00:00,10,70
2021-11-20 05:00:00+00:00,11,70
2021-11-20 05:30:00+00:00,12,5
2021-11-20 06:00:00+00:00,13,209
2021-11-20 06:30:00+00:00,14,218
2021-11-20 07:00:00+00:00,15,218
2021-11-20 07:30:00+00:00,16,218
2021-11-20 08:00:00+00:00,17,218
2021-11-20 08:30:00+00:00,18,225
2021-11-20 09:00:00+00:00,19,230
2021-11-20 09:30:00+00:00,20,230
2021-11-20 10:00:00+00:00,21,235
2021-11-20 10:30:00+00:00,22,235
2021-11-20 11:00:00+00:00,23,235
2021-11-20 11:30:00+00:00,24,230
2021-11-20 12:00:00+00:00,25,230
2021-11-20 12:30:00+00:00,26,230
2021-11-20 13:00:00+00:00,27,225
2021-11-20 13:30:00+00:00,28,115
2021-11-20 14:00:00+00:00,29,225
2021-11-20 14:30:00+00:00,30,215
2021-11-20 15:00:00+00:00,31,215
2021-11-20 15:30:00+00:00,32,215
2021-11-20 16:00:00+00:00,33,227.5
2021-11-20 16:30:00+00:00,34,230
2021-11-20 17:00:00+00:00,35,225
2021-11-20 17:30:00+00:00,36,225
2021-11-20 18:00:00+00:00,37,235
2021-11-20 18:30:00+00:00,38,125.05
2021-11-20 19:00:00+00:00,39,125.05
2021-11-20 19:30:00+00:00,40,125.05
2021-11-20 20:00:00+00:00,41,125.05
2021-11-20 20:30:00+00:00,42,215
2021-11-20 21:00:00+00:00,43,215
2021-11-20 21:30:00+00:00,44,126.1
2021-11-20 22:00:00+00:00,45,215
2021-11-20 22:30:00+00:00,46,215
2021-11-20 23:00:00+00:00,47,215
2021-11-20 23:30:00+00:00,48,223
2021-11-21 00:00:00+00:00,1,220
2021-11-21 00:30:00+00:00,2,220
2021-11-21 01:00:00+00:00,3,207
2021-11-21 01:30:00+00:00,4,207
2021-11-21 02:00:00+00:00,5,207
2021-11-21 02:30:00+00:00,6,207
2021-11-21 03:00:00+00:00,7,200
2021-11-21 03:30:00+00:00,8,111
2021-11-21 04:00:00+00:00,9,195
2021-11-21 04:30:00+00:00,10,199
2021-11-21 05:00:00+00:00,11,200
2021-11-21 05:30:00+00:00,12,195
2021-11-21 06:00:00+00:00,13,128
2021-11-21 06:30:00+00:00,14,61
2021-11-21 07:00:00+00:00,15,195
2021-11-21 07:30:00+00:00,16,130.45
2021-11-21 08:00:00+00:00,17,207
2021-11-21 08:30:00+00:00,18,214
2021-11-21 09:00:00+00:00,19,214
2021-11-21 09:30:00+00:00,20,213.9
2021-11-21 10:00:00+00:00,21,120
2021-11-21 10:30:00+00:00,22,85
2021-11-21 11:00:00+00:00,23,85
2021-11-21 11:30:00+00:00,24,85
2021-11-21 12:00:00+00:00,25,110
2021-11-21 12:30:00+00:00,26,120
2021-11-21 13:00:00+00:00,27,120
2021-11-21 13:30:00+00:00,28,214
2021-11-21 14:00:00+00:00,29,213.9
2021-11-21 14:30:00+00:00,30,250
2021-11-21 15:00:00+00:00,31,254.5
2021-11-21 15:30:00+00:00,32,225
2021-11-21 16:00:00+00:00,33,225
2021-11-21 16:30:00+00:00,34,225
2021-11-21 17:00:00+00:00,35,257
2021-11-21 17:30:00+00:00,36,259.1281
2021-11-21 18:00:00+00:00,37,225
2021-11-21 18:30:00+00:00,38,257
2021-11-21 19:00:00+00:00,39,260
2021-11-21 19:30:00+00:00,40,123
2021-11-21 20:00:00+00:00,41,219
2021-11-21 20:30:00+00:00,42,219
2021-11-21 21:00:00+00:00,43,219
2021-11-21 21:30:00+00:00,44,225
2021-11-21 22:00:00+00:00,45,260
2021-11-21 22:30:00+00:00,46,260
2021-11-21 23:00:00+00:00,47,120.05
2021-11-21 23:30:00+00:00,48,80
2021-11-22 00:00:00+00:00,1,80
2021-11-22 00:30:00+00:00,2,120.05
2021-11-22 01:00:00+00:00,3,144.46
2021-11-22 01:30:00+00:00,4,80
2021-11-22 02:00:00+00:00,5,87
2021-11-22 02:30:00+00:00,6,200
2021-11-22 03:00:00+00:00,7,205
2021-11-22 03:30:00+00:00,8,86
2021-11-22 04:00:00+00:00,9,202
2021-11-22 04:30:00+00:00,10,195
2021-11-22 05:00:00+00:00,11,112
2021-11-22 05:30:00+00:00,12,112
2021-11-22 06:00:00+00:00,13,112
2021-11-22 06:30:00+00:00,14,215
2021-11-22 07:00:00+00:00,15,215
2021-11-22 07:30:00+00:00,16,262.63
2021-11-22 08:00:00+00:00,17,274.74
2021-11-22 08:30:00+00:00,18,259.43
2021-11-22 09:00:00+00:00,19,128.15
2021-11-22 09:30:00+00:00,20,258
2021-11-22 10:00:00+00:00,21,261.26
2021-11-22 10:30:00+00:00,22,128
2021-11-22 11:00:00+00:00,23,128.3
2021-11-22 11:30:00+00:00,24,128.3
2021-11-22 12:00:00+00:00,25,128.5
2021-11-22 12:30:00+00:00,26,128.5
2021-11-22 13:00:00+00:00,27,129.01
2021-11-22 13:30:00+00:00,28,129.01
2021-11-22 14:00:00+00:00,29,129.01
2021-11-22 14:30:00+00:00,30,129.01
2021-11-22 15:00:00+00:00,31,129
2021-11-22 15:30:00+00:00,32,257
2021-11-22 16:00:00+00:00,33,50
2021-11-22 16:30:00+00:00,34,131.10812
2021-11-22 17:00:00+00:00,35,132
2021-11-22 17:30:00+00:00,36,130.43974
2021-11-22 18:00:00+00:00,37,132
2021-11-22 18:30:00+00:00,38,132.35
2021-11-22 19:00:00+00:00,39,132.35
2021-11-22 19:30:00+00:00,40,132.35
2021-11-22 20:00:00+00:00,41,132.35
2021-11-22 20:30:00+00:00,42,225
2021-11-22 21:00:00+00:00,43,225
2021-11-22 21:30:00+00:00,44,132.25
2021-11-22 22:00:00+00:00,45,112
2021-11-22 22:30:00+00:00,46,111
2021-11-22 23:00:00+00:00,47,60
2021-11-22 23:30:00+00:00,48,88.50789
2021-11-23 00:00:00+00:00,1,0
2021-11-23 00:30:00+00:00,2,129.99
2021-11-23 01:00:00+00:00,3,196
2021-11-23 01:30:00+00:00,4,198
2021-11-23 02:00:00+00:00,5,200
2021-11-23 02:30:00+00:00,6,198
2021-11-23 03:00:00+00:00,7,129.99
2021-11-23 03:30:00+00:00,8,116
2021-11-23 04:00:00+00:00,9,116
2021-11-23 04:30:00+00:00,10,115
2021-11-23 05:00:00+00:00,11,215
2021-11-23 05:30:00+00:00,12,200
2021-11-23 06:00:00+00:00,13,244.95
2021-11-23 06:30:00+00:00,14,188.5
2021-11-23 07:00:00+00:00,15,59.5
2021-11-23 07:30:00+00:00,16,343.43
2021-11-23 08:00:00+00:00,17,308.43
2021-11-23 08:30:00+00:00,18,132.5
2021-11-23 09:00:00+00:00,19,333.73
2021-11-23 09:30:00+00:00,20,308.43
2021-11-23 10:00:00+00:00,21,308.43
2021-11-23 10:30:00+00:00,22,308.43
2021-11-23 11:00:00+00:00,23,272.74
2021-11-23 11:30:00+00:00,24,135.5
2021-11-23 12:00:00+00:00,25,136.2
2021-11-23 12:30:00+00:00,26,255.1028
2021-11-23 13:00:00+00:00,27,126
2021-11-23 13:30:00+00:00,28,138
2021-11-23 14:00:00+00:00,29,132.55
2021-11-23 14:30:00+00:00,30,132.55
2021-11-23 15:00:00+00:00,31,136.25
2021-11-23 15:30:00+00:00,32,136.25
2021-11-23 16:00:00+00:00,33,136.25
2021-11-23 16:30:00+00:00,34,137
2021-11-23 17:00:00+00:00,35,138
2021-11-23 17:30:00+00:00,36,142.05
2021-11-23 18:00:00+00:00,37,105
2021-11-23 18:30:00+00:00,38,59.5
2021-11-23 19:00:00+00:00,39,59.5
2021-11-23 19:30:00+00:00,40,241.87
2021-11-23 20:00:00+00:00,41,329.95
2021-11-23 20:30:00+00:00,42,90
2021-11-23 21:00:00+00:00,43,220
2021-11-23 21:30:00+00:00,44,136.25
2021-11-23 22:00:00+00:00,45,199
2021-11-23 22:30:00+00:00,46,199
2021-11-23 23:00:00+00:00,47,199
2021-11-23 23:30:00+00:00,48,119.13
2021-11-24 00:00:00+00:00,1,59.5
2021-11-24 00:30:00+00:00,2,138
2021-11-24 01:00:00+00:00,3,199
2021-11-24 01:30:00+00:00,4,199
2021-11-24 02:00:00+00:00,5,199
2021-11-24 02:30:00+00:00,6,199
2021-11-24 03:00:00+00:00,7,199
2021-11-24 03:30:00+00:00,8,199
2021-11-24 04:00:00+00:00,9,199
2021-11-24 04:30:00+00:00,10,199
2021-11-24 05:00:00+00:00,11,199
2021-11-24 05:30:00+00:00,12,200
2021-11-24 06:00:00+00:00,13,233.15
2021-11-24 06:30:00+00:00,14,146
2021-11-24 07:00:00+00:00,15,297.91
2021-11-24 07:30:00+00:00,16,298.59
2021-11-24 08:00:00+00:00,17,146
2021-11-24 08:30:00+00:00,18,230
2021-11-24 09:00:00+00:00,19,293
2021-11-24 09:30:00+00:00,20,292.56
2021-11-24 10:00:00+00:00,21,285.9
2021-11-24 10:30:00+00:00,22,285.9
2021-11-24 11:00:00+00:00,23,289.74988
2021-11-24 11:30:00+00:00,24,294.82
2021-11-24 12:00:00+00:00,25,296.81
2021-11-24 12:30:00+00:00,26,311.81
2021-11-24 13:00:00+00:00,27,350
2021-11-24 13:30:00+00:00,28,100
2021-11-24 14:00:00+00:00,29,149
2021-11-24 14:30:00+00:00,30,3150
2021-11-24 15:00:00+00:00,31,151
2021-11-24 15:30:00+00:00,32,3132.94
2021-11-24 16:00:00+00:00,33,146.5
2021-11-24 16:30:00+00:00,34,151
2021-11-24 17:00:00+00:00,35,151
2021-11-24 17:30:00+00:00,36,151
2021-11-24 18:00:00+00:00,37,150
2021-11-24 18:30:00+00:00,38,158
2021-11-24 19:00:00+00:00,39,150
2021-11-24 19:30:00+00:00,40,151
2021-11-24 20:00:00+00:00,41,59.5
2021-11-24 20:30:00+00:00,42,59.5
2021-11-24 21:00:00+00:00,43,230
2021-11-24 21:30:00+00:00,44,230
2021-11-24 22:00:00+00:00,45,59.5
2021-11-24 22:30:00+00:00,46,59.5
2021-11-24 23:00:00+00:00,47,142
2021-11-24 23:30:00+00:00,48,199
2021-11-25 00:00:00+00:00,1,210
2021-11-25 00:30:00+00:00,2,210
2021-11-25 01:00:00+00:00,3,199
2021-11-25 01:30:00+00:00,4,209
2021-11-25 02:00:00+00:00,5,80
2021-11-25 02:30:00+00:00,6,124.98
2021-11-25 03:00:00+00:00,7,119.98
2021-11-25 03:30:00+00:00,8,113.93
2021-11-25 04:00:00+00:00,9,200
2021-11-25 04:30:00+00:00,10,200
2021-11-25 05:00:00+00:00,11,150
2021-11-25 05:30:00+00:00,12,160.7
2021-11-25 06:00:00+00:00,13,209
2021-11-25 06:30:00+00:00,14,209
2021-11-25 07:00:00+00:00,15,240
2021-11-25 07:30:00+00:00,16,310.69
2021-11-25 08:00:00+00:00,17,284.95
2021-11-25 08:30:00+00:00,18,284.95
2021-11-25 09:00:00+00:00,19,284.95
2021-11-25 09:30:00+00:00,20,284.95
2021-11-25 10:00:00+00:00,21,260
2021-11-25 10:30:00+00:00,22,260
2021-11-25 11:00:00+00:00,23,260
2021-11-25 11:30:00+00:00,24,260
2021-11-25 12:00:00+00:00,25,284.95
2021-11-25 12:30:00+00:00,26,253
2021-11-25 13:00:00+00:00,27,149
2021-11-25 13:30:00+00:00,28,149.1
2021-11-25 14:00:00+00:00,29,253
2021-11-25 14:30:00+00:00,30,284.95
2021-11-25 15:00:00+00:00,31,274
2021-11-25 15:30:00+00:00,32,310
2021-11-25 16:00:00+00:00,33,325
2021-11-25 16:30:00+00:00,34,152.1
2021-11-25 17:00:00+00:00,35,152.1
2021-11-25 17:30:00+00:00,36,152.1
2021-11-25 18:00:00+00:00,37,155
2021-11-25 18:30:00+00:00,38,294.94995
2021-11-25 19:00:00+00:00,39,295
2021-11-25 19:30:00+00:00,40,152
2021-11-25 20:00:00+00:00,41,152
2021-11-25 20:30:00+00:00,42,142.29912
2021-11-25 21:00:00+00:00,43,80
2021-11-25 21:30:00+00:00,44,230
2021-11-25 22:00:00+00:00,45,152.27
2021-11-25 22:30:00+00:00,46,227
2021-11-25 23:00:00+00:00,47,227
2021-11-25 23:30:00+00:00,48,222
2021-11-26 00:00:00+00:00,1,220
2021-11-26 00:30:00+00:00,2,225
2021-11-26 01:00:00+00:00,3,222
2021-11-26 01:30:00+00:00,4,150
2021-11-26 02:00:00+00:00,5,150.05959
2021-11-26 02:30:00+00:00,6,129.97
2021-11-26 03:00:00+00:00,7,124.67
2021-11-26 03:30:00+00:00,8,97.44
2021-11-26 04:00:00+00:00,9,108.17
2021-11-26 04:30:00+00:00,10,61
2021-11-26 05:00:00+00:00,11,220
2021-11-26 05:30:00+00:00,12,220
2021-11-26 06:00:00+00:00,13,166.43
2021-11-26 06:30:00+00:00,14,150
2021-11-26 07:00:00+00:00,15,209
2021-11-26 07:30:00+00:00,16,241
2021-11-26 08:00:00+00:00,17,248
2021-11-26 08:30:00+00:00,18,255
2021-11-26 09:00:00+00:00,19,255
2021-11-26 09:30:00+00:00,20,255
2021-11-26 10:00:00+00:00,21,255
2021-11-26 10:30:00+00:00,22,255
2021-11-26 11:00:00+00:00,23,247
2021-11-26 11:30:00+00:00,24,135.01
2021-11-26 12:00:00+00:00,25,243
2021-11-26 12:30:00+00:00,26,243
2021-11-26 13:00:00+00:00,27,201.1
2021-11-26 13:30:00+00:00,28,199.28
2021-11-26 14:00:00+00:00,29,243
2021-11-26 14:30:00+00:00,30,245
2021-11-26 15:00:00+00:00,31,0
2021-11-26 15:30:00+00:00,32,252.14
2021-11-26 16:00:00+00:00,33,289.14
2021-11-26 16:30:00+00:00,34,294.14
2021-11-26 17:00:00+00:00,35,289.14
2021-11-26 17:30:00+00:00,36,289.14
2021-11-26 18:00:00+00:00,37,289.14
2021-11-26 18:30:00+00:00,38,289.14
2021-11-26 19:00:00+00:00,39,285
2021-11-26 19:30:00+00:00,40,285
2021-11-26 20:00:00+00:00,41,285
2021-11-26 20:30:00+00:00,42,285
2021-11-26 21:00:00+00:00,43,245
2021-11-26 21:30:00+00:00,44,240
2021-11-26 22:00:00+00:00,45,245
2021-11-26 22:30:00+00:00,46,239.9
